,Ticker,Year,MarketCap,TrailingPE,PriceToBook,PriceToSales,ReturnOnEquity,ReturnOnAssets,DebtToEquity,CurrentRatio,ProfitMargin,EpsGrowth5Y,RevenueGrowth,EpsGrowthYoY,Unnamed: 0
3,AEHR,2021,479021830.5427551,-236.32058734225708,41.83962184843699,28.856736779684045,-0.17704603022098,-0.0935610431571659,0.8923050048039131,,-0.1221084337349397,,-0.6734147828995258,-1.2144973544973543,
0,AEIS,2024,4461183811.811829,82.28840911594475,3.70785516922518,3.010160178869309,0.0450592642276118,0.023968408776008,0.8799439148716184,,0.03658060972631,3.475,,,
1,AEIS,2023,3859046179.325866,30.08205371929365,3.37275554005033,2.330609296553268,0.1121185265980412,0.0501744983977749,1.2345719474698955,,0.0774750726230666,3.475,0.1172490388261601,1.3662522595639504,
2,AEIS,2022,3442011877.37732,17.23936630961294,3.228095662134643,1.865162481739851,0.1872514107629702,0.1002224711972082,0.8683575502195979,,0.108192055800787,3.475,0.114513138584741,0.5563905085591344,
3,AEIS,2021,3326003011.1984253,24.685332882068824,3.819256119816622,2.284414899920207,0.15471762678116,0.0741391264155303,1.0868552714528663,,0.092541385236072,3.475,-0.2110454952850892,-0.3251727937493739,
0,AEP,2024,48396383693.2959,16.311005255399515,1.7961974069469004,2.454015896178036,0.1101218090989392,0.02878499776868,2.825666758215248,,0.1504515422411301,-0.211,,,
1,AEP,2023,42404410494.58301,19.204026309760884,1.6796021061993451,2.233892125537106,0.0874609354885985,0.0228383186463116,2.829569805162655,,0.1163241546071866,-0.211,-0.0374721747552139,-0.2558053318054666,
2,AEP,2022,47438034458.05762,20.56086791698059,1.9854032686037824,2.415440029433418,0.0965622305741334,0.0247014827099256,2.9091673851356443,,0.1174775325237404,-0.211,0.0346217265557914,0.0448802137584348,
3,AEP,2021,42517503888.114746,17.088342063468005,1.8952937560452696,2.5320095216838223,0.1109115061605121,0.028380710561466,2.907989051940873,,0.1481717484516436,-0.211,-0.1449884162020418,0.0784067267683772,
0,AES,2024,8537040295.503784,5.084598150984982,2.342766272092147,0.6953119641231296,0.4607574094401756,0.0354174577057756,12.009330406147091,,0.1367486561329206,-0.892,,,
1,AES,2023,12471697844.807009,50.08713993898397,7.558604754428489,0.9845040925802816,0.1509090909090909,0.0055581597803522,26.15090909090909,,0.0196558257025576,-0.892,0.0317641309659553,-0.851697438951757,
2,AES,2022,17448672282.365967,-31.957275242428512,10.912240326682904,1.3829493764259306,-0.3414634146341463,-0.0142324635716706,22.991869918699187,,-0.0432749465007529,-0.892,-0.0040258920113672,-3.1927710843373496,
3,AES,2021,14386090815.961548,-35.173816175945106,7.339842253041606,1.291274644642451,-0.2086734693877551,-0.0124078512271334,15.817857142857145,,-0.0367112467462525,-0.892,-0.1169850202108266,0.2509157509157509,
0,AFCG,2024,184159998.83651733,10.972220539281862,0.9145075512199828,5.150575574209537,0.0833475364394961,0.0417458020468838,0.996548930737762,,0.469419618004383,,,,
1,AFCG,2023,150928066.44630432,7.203516306310645,0.4715732468908084,2.7908787604083622,0.0654643130991022,0.0449049937958257,0.4578403773254205,,0.3874328372052703,,0.5124795040456602,0.2483164379844026,
2,AFCG,2022,170136937.73460388,4.734917565744469,0.5017909953002799,2.378155699297415,0.1059767120193534,0.0692103155383267,0.5312271183139821,,0.5022591557881744,,0.3229069232135891,0.7149865747893555,
3,AFCG,2021,191118071.1479187,9.10064514891808,0.6998734782378723,5.01840066819342,0.0769037213060742,0.0451770917294405,0.7022725094089751,,0.5514335067541917,,-0.4676734904823906,-0.4155553552411212,
0,AFG,2024,10738981628.26538,12.107081880795244,2.404608515061662,1.2972918130303674,0.1986117330944917,0.0287650797768841,5.904612628750559,,0.1071514858661512,-0.364,,,
1,AFG,2023,9000549794.021606,10.564025579837566,2.113797509164304,1.1646674164106634,0.2000939408172851,0.0286030818813576,5.9955378111789575,,0.1102484472049689,-0.364,-0.0664411693645808,-0.0394588500563697,
2,AFG,2022,9912111883.361816,11.037986507084428,2.446227019585838,1.4634743663608174,0.2216189536031589,0.0311470292393604,6.1152517275419545,,0.1325852650228849,-0.364,-0.1235766045548654,0.0539906103286385,
3,AFG,2021,8791308122.589111,4.406670738139906,1.754051899957923,1.4108984308440236,0.3980446927374301,0.0689571739656424,4.772346368715084,,0.320173326913818,-0.364,-0.0800236232098036,1.2216035634743876,
0,AFL,2024,55377326242.53223,10.174044872778287,2.121899235287464,2.895092338066302,0.2085600429151659,0.0462973989078475,3.504789639052801,,0.2845566708490171,-0.985,,,
1,AFL,2023,42160001515.93066,9.049152503955929,1.9176712083661889,2.237673240057888,0.2119172162838299,0.0367649379754426,4.764111894473505,,0.2472798683721671,-0.985,-0.0150041823504809,-0.1440382142200992,
2,AFL,2022,36541751676.42676,8.27110721512602,1.8143868756914971,1.908085827185356,0.219364448857994,0.0335362613672592,5.541112214498511,,0.2306929142081353,-0.985,0.0164534791146966,-0.0517278385919725,
3,AFL,2021,30984528163.34375,7.323216299537639,0.9317814381662932,1.438064056592581,0.1272366403031305,0.0268563303753919,3.7376778035064495,,0.1963705560196788,-0.985,0.1250587436687379,-0.0423268447261204,
0,AFRM,2024,16534729965.24121,-31.935309354081568,6.052268133305518,7.117837745621591,-0.189516502445654,-0.0543884161750591,2.484501218709153,,-0.2228830059763263,,,,
1,AFRM,2023,12420071028.873535,-12.60479428918149,4.9010158417421055,7.821277297249996,-0.3888215649777463,-0.1208179885882303,2.218242328987291,,-0.6205001936416276,,-0.3164073682339079,-0.9031031931968084,
2,AFRM,2022,2657619115.126465,-3.756792832412092,1.015034484848292,1.969639718553482,-0.2701864409692715,-0.1014393603938861,1.66352666184157,,-0.5242875522866807,,-0.1503118732229838,0.2820616129376005,
3,AFRM,2021,22438985620.138184,-50.87893852335159,8.712386094239426,25.77818912687737,-0.1712375758437011,-0.0906163941526622,0.8896975259820612,,-0.50665736894346,,-0.3548735188528502,0.3765671449795523,
0,AGCO,2024,6690653679.342651,-15.750126363800968,1.7876065190078687,0.5737190062805075,-0.1134979159987175,-0.0379604310760817,1.9899006091696056,,-0.0364263113214827,-0.938,,,
1,AGCO,2023,8680072993.127441,7.409999140453681,1.863996605563477,0.6022642303244041,0.2515515279060278,0.1025636535565439,1.4526381343011143,,0.0812772334933807,-0.938,0.235853505860966,3.757532956685499,
2,AGCO,2022,9306121946.94519,10.461018375612849,2.3970023560027798,0.7355804058796015,0.2291366165258603,0.0880469530963904,1.6024366371316712,,0.0703163286276617,-0.938,-0.1221864505564652,-0.240566843093734,
3,AGCO,2021,7914051443.103027,8.822799825086987,2.31682761295794,0.7105259728237727,0.2625955092362189,0.097690070898814,1.6880470739775757,,0.0805329359058384,-0.938,-0.1195994119227911,0.008318345323741,
0,AGEN,2024,93217122.6146698,-0.4102649623024743,-0.2856091752395054,0.9009706137911118,0.6961578528096084,-1.0041587300184291,-1.6932747104601995,,-2.1960700926901406,,,,
1,AGEN,2023,422218709.5413208,-1.7180053366535812,-2.6334190489756866,2.7010933732187827,1.5328351971858218,-0.7828952607888173,-2.95790583230941,,-1.572226416059982,,0.5108202932449282,-0.0816374135168917,
2,AGEN,2022,1275325170.9320068,-5.79498337346532,-20.812121331179327,13.010335947645544,3.591403113678645,-0.532150422191916,-7.748849505532164,,-2.245103240022852,,-0.3729032588251852,0.1045202452789498,
3,AGEN,2021,1608954527.3040771,-67.24711724918821,46.717611129618966,5.44181599886384,-0.6947154471544715,-0.0513479755686134,12.529558652729383,,-0.0809226658549371,,2.016251122174161,0.891282023319429,
0,AGNC,2024,8902130125.7323,10.315330389029317,1.0952423875162771,9.14915737485334,0.1061761811023622,0.0098051468499687,9.828617125984252,,0.8869475847893115,-0.972,,,
1,AGNC,2023,8220114144.069946,53.03299447787062,1.2411466320504223,32.74945874131453,0.0234032915597161,0.0021649254148276,9.810206854899592,,0.6175298804780877,-0.972,-0.7420349434737924,-0.8203939745075318,
2,AGNC,2022,7728155348.219482,-6.494248191781078,1.239280844807486,-6.924870383709214,-0.1908274534958306,-0.0229960578186596,7.298268120590122,,1.0663082437275986,-0.972,-5.446215139442231,-8.67741935483871,
3,AGNC,2021,9554714388.503662,12.756628022034262,1.0855162904457694,11.415429376945832,0.0850942967507384,0.0109906234867716,6.742444898886617,,0.8948626045400239,-0.972,-1.75,1.6294117647058823,
0,AGO,2024,4334646125.793457,11.5283141643443,0.7888345997804289,5.325118090655352,0.0684258416742493,0.0315939836988488,1.1657870791628753,,0.4619164619164619,0.82,,,
1,AGO,2023,3620159118.652344,4.898726818203442,0.6336704216090222,3.5666592301993534,0.1293541046735515,0.0589361193077597,1.1948188342377035,,0.7280788177339902,0.82,0.2469287469287469,0.9654255319148936,
2,AGO,2022,2885121547.6989746,23.267109255636893,0.5697317432264958,4.218013958624232,0.0244865718799368,0.0073621088879653,2.3260268562401265,,0.1812865497076023,0.82,-0.3261083743842364,-0.8322056833558863,
3,AGO,2021,2508959854.1259766,6.449768262534644,0.3987539501153809,3.594498358346671,0.0618245390972663,0.0213642355008787,1.8938334392879848,,0.5573065902578797,0.82,0.0204678362573099,2.1370967741935485,
0,AHH,2024,772906999.905014,21.68346191345249,1.5472033884528589,1.0909523337685634,0.0713540759602122,0.0141850152594868,4.030243158356204,,0.0503126455601507,,,,
1,AHH,2023,902635896.2028503,108.92191338275012,2.247951985004745,1.3529567152051694,0.0206381977252407,0.0032334490096757,5.3827194007028,,0.0124213454683897,,-0.0583115728259488,-0.7675129751718334,
2,AHH,2022,784571918.5462952,10.496366657475152,1.6469974043985078,1.6652946177311516,0.1569111920481143,0.0333348198955541,3.7071258383802337,,0.158654386996398,,-0.293823951747562,8.01979003258115,
3,AHH,2021,963141842.496109,43.99515085401558,2.50643912304754,3.183592674174748,0.056970804154403,0.0112958144291491,4.043532231495289,,0.0723623538589178,,-0.35785800552288,-0.7071186803483752,
0,AHR,2024,4481427464.471008,-118.5186571583362,1.981853010360732,2.164242391571709,-0.0167218652141245,-0.0084250266874952,0.9847848362241628,,-0.0182607738179176,,,,
1,AHR,2023,,,,,-0.0562605829550168,-0.0156116308386339,2.6037607817236745,,-0.0384419057598043,,-0.10215302501415,-0.8901142494446208,
2,AHR,2022,,,,,-0.0580690826524847,-0.0169849863099781,2.418847774894632,,-0.0502639876352395,,-0.1299754779487107,-0.1375841273839007,
3,AHR,2021,,,,,-0.030224632626591,-0.0104345988364616,1.8965783064871595,,-0.0377727706328049,,-0.2177415765069551,0.4121423827212123,
0,AIG,2024,40754293298.21094,-29.027274428925168,0.958450960659696,1.4942543557311336,-0.0330189788575057,-0.0087030907129839,2.793937113426307,,-0.0514775977121067,-0.333,,,
1,AIG,2023,37890104059.10742,10.400797161434925,0.8445170966680208,1.3550085491223196,0.0811973431997503,0.0067549776935543,11.020371773726207,,0.1302792976433144,-0.333,0.0252621544327931,3.5947293447293447,
2,AIG,2022,34814287058.430664,3.40415440094169,0.8599305189188753,1.1612504022158328,0.2526120785476102,0.0195834003538684,11.89929603556873,,0.3411274182788525,-0.333,0.0721310302900261,1.8073016744441397,
3,AIG,2021,32367692142.10742,3.1221850238359625,0.4943821255534117,0.6208914492740869,0.1583449160697102,0.0173910271895214,8.104977776420094,,0.198864399301759,-0.333,0.7388592394929954,0.0136892539356605,
0,AIOT,2023,417403362.637043,-73.5512533281133,7.2538904215537,3.1210994992899668,-0.0986236140558201,-0.026021486640775,2.7900837649021586,,-0.0424343482682299,,,,
1,AIOT,2022,357774306.3185215,-52.972209996819885,5.19228367053946,2.6323967443531218,-0.0980190116827516,-0.0309736948306856,2.164588926783252,,-0.049693919595032,,0.0162708619967697,-0.1901321585903083,
2,AIOT,2021,651944290.1096344,-51.06879916259082,7.077811446077389,5.175804145043144,-0.1385936533095938,-0.0555364623891206,1.4955434204383842,,-0.1013496348046999,,-0.0732238507269409,-0.8901391767841279,
0,AIP,2024,472249125.0,-14.039155865390333,-397.5160984848485,8.18115731758021,28.314814814814813,-0.3169359777641682,-90.3392255892256,,-0.5827385489571062,,,,
1,AIP,2023,221642264.807272,-6.01161585091193,14.675380044181418,4.130031394314313,-2.441170628351983,-0.3586443711637046,5.806660928292392,,-0.6870085342675064,,-0.0703000485066869,-0.0960520839526725,
2,AIP,2022,170009693.00661087,-6.207678570365899,4.529364406730009,3.374681269733036,-0.7296390035966431,-0.2370840403061047,2.0775542826695084,,-0.5436301560204851,,-0.0612678418365445,0.2571808294230925,
3,AIP,2021,748042601.1894226,-31.9895056957502,14.139622735321009,19.75603742841281,-0.4420081657341599,-0.194149929842332,1.2766331468319976,,-0.617578702725544,,-0.2484020802731351,0.146164238507321,
0,AIT,2024,9444454300.860596,24.48259367397669,5.592468354902498,2.1084166741886303,0.2284263027592091,0.1306821684942969,0.7479531093729738,,0.0861190077434374,0.036,,,
1,AIT,2023,6251881487.863159,18.030511387133146,4.286699725708521,1.4167625970899975,0.2377469853000164,0.1263933785630029,0.8810082300435329,,0.0785758410657737,0.036,-0.014870721698368,-0.1011582270933891,
2,AIT,2022,4546493534.532166,17.662184397632473,3.9556912655638734,1.193093701624637,0.2239638753909801,0.1049560708932768,1.133882046887167,,0.0675507442773933,0.036,-0.1364482457146198,-0.2576145169709781,
3,AIT,2021,3733163068.441773,25.789171290105298,4.003194553879136,1.15366394166287,0.1552277313934111,0.0637188810493144,1.4361339815944736,,0.0447344324749785,0.036,-0.1508280945428055,-0.4376490789156766,
0,AIZ,2024,10335747719.277954,13.596090133225406,2.0239582742824043,0.8701955562431449,0.148863258072728,0.0217072237483081,5.857775079797129,,0.0640033677120606,-0.367,,,
1,AIZ,2023,8130312943.977356,12.654183570392773,1.69046947582438,0.7303813417637497,0.1335897702463873,0.0191020121777185,5.9934920469903314,,0.0577185669625211,-0.367,-0.0627994106503894,-0.1548276769271244,
2,AIZ,2022,6071397340.378571,21.95009884446338,1.4357597702316482,0.5956438085331669,0.0654101733393241,0.008352130155538,6.831555797289948,,0.0271362699892082,-0.367,-0.0843185166552876,-0.5694941634241245,
3,AIZ,2021,7569112382.569885,5.5581674126669744,1.3852441175252803,0.7429730635841498,0.249226771105946,0.0401466955183575,5.207902490803609,,0.1336723075110919,-0.367,-0.0005297753360149,3.923355025307303,
0,AJG,2024,72818765677.42969,49.78380096905017,3.613206920754692,6.301981469110913,0.072577964125338,0.0227639163834211,2.18828987520778,,0.1265869890695722,-0.007,,,
1,AJG,2023,57170663909.48047,58.96922528053684,5.3057143568606415,5.67625412379794,0.0899742930591259,0.0187830083036589,3.7901960966284,,0.0962579056583167,-0.007,-0.128343819505145,-0.3371846585082382,
2,AJG,2022,47981519962.84766,43.063651016736365,5.2475523823054,5.611479891802641,0.1218557242224069,0.0290470926837407,3.195109147381775,,0.1303066451477089,-0.007,-0.1510439936854019,0.1492521918514698,
3,AJG,2021,40891376825.71094,45.094151770744304,4.8060007552196575,4.981043294968078,0.1065770297588265,0.027194481931324,2.919068214940529,,0.110458742417229,-0.007,-0.0399036324936261,-0.1861425237838808,
0,AKAM,2024,13288489046.875,26.318113132974062,2.723968140682406,3.329473739736087,0.103501650248229,0.0486959658243468,1.1254666273911482,,0.1265088314999519,-0.261,,,
1,AKAM,2023,16468274765.625,30.071955220824684,3.582275291049573,4.320204717209438,0.1191234578777526,0.055315853870041,1.1535138580274105,,0.1436622489454133,-0.261,-0.0449111638497803,0.0845899730253229,
2,AKAM,2022,12366151289.0625,23.614306835313897,2.836151589154892,3.4192243131531246,0.1201031056695504,0.0630671773008647,0.904367863121467,,0.1447946084972463,-0.261,-0.0512251044093265,-0.0437467701673943,
3,AKAM,2021,15733821570.3125,24.14488564320977,3.473239060698819,4.545740499907836,0.143849886556642,0.0800673525032889,0.7966110038512022,,0.1882692909413811,-0.261,-0.0429764638807029,0.2443705220061412,
0,AKBA,2024,470118429.9812317,-6.773064831886352,-9.558166717113584,2.9349383817032817,1.4112026024194368,-0.3145420764036797,-5.486530446274271,,-0.433325009364465,,,,
1,AKBA,2023,409712144.97184753,-7.890460182414011,-13.396290379670662,2.1051578948626197,1.6977831545906357,-0.2148297704207229,-8.902923097044207,,-0.2667978604789773,,0.2150268447996004,0.2519089468376315,
2,AKBA,2022,169400214.99061584,-1.7978075583237731,32.39009846856899,0.5791777156720226,-18.016443594646272,-0.2646396333140479,67.0791586998088,,-0.3221577932468101,,0.5028234073054059,-0.8146557534906115,
3,AKBA,2021,580425570.0187683,-2.058071547168923,7.842740920154149,2.742383983079463,-3.810723165063236,-0.5327771764079139,6.15256458761215,,-1.3325017717930543,,-0.2763706732675975,-1.9930592405493173,
0,AKRO,2024,2085412403.83606,-8.273476171689516,2.7801347049988,,-0.3360298195469476,-0.3051995069537442,0.1010169148073887,,,,,,
1,AKRO,2023,1838686486.5737915,-12.115831592022822,3.434832575337828,,-0.2834995311093094,-0.2615312500538541,0.0839986848643579,,,,,0.3979250971990796,
2,AKRO,2022,3514748996.1639404,-31.372443799272897,10.762884218506564,,-0.3430680850803216,-0.3141963709790504,0.0918906670096337,,,,,0.2617703068681264,
3,AKRO,2021,1589568986.5737915,-15.773132625239802,9.399671138578029,,-0.5959292527304875,-0.5153568433325834,0.1563429504047685,,,,,0.1004703971151357,
0,ALAB,2024,21566195748.441406,-258.5223834339244,22.35304529590247,54.42023706992709,-0.086464641858045,-0.0791089304206321,0.0929820615485712,,-0.2105049332559489,,,,
1,ALAB,2023,,,,,0.2687485286742203,-0.1337650031585597,-3.0091094256967685,,-0.2267561358965058,,-0.7078048903580711,0.6852471200297288,
2,ALAB,2022,,,,,0.684061811189795,-0.275561915827158,-3.4824250808985604,,-0.7304812700320513,,-0.3102233276335561,-1.2220741135697148,
0,ALB,2024,10157435561.9812,-8.612017613293327,1.314638096179857,1.888867773392672,-0.152651580060706,-0.0710098690225181,1.149723442135884,,-0.2193292975245493,,,,
1,ALB,2023,15300887001.052856,9.724258267080565,1.6256475121653915,1.5909913725490517,0.1671744484274631,0.0861204077446168,0.9411711208242936,,0.1636105632791571,,0.7884066018462765,2.334077183498396,
2,ALB,2022,25419605530.181885,9.450313898862184,3.184365939957095,3.472574369186816,0.336958748041215,0.174024660916602,0.936270102561475,,0.3674559814997164,,-0.2388531260076344,0.7094738019518569,
3,ALB,2021,26609889025.299072,215.1650254325884,4.730423241371888,7.995863235402101,0.0219850936826809,0.0112694250234961,0.9508620570120596,,0.0371615378443892,,-0.5453675248329806,-0.954022133855996,
